algorithm,source_file,task_id,round_raw,round_id,train_loss,test_loss,accuracy,precision_macro,recall_macro,f1_macro,f1_weighted
FL_EWC,100 Clients(FedavgEWC).csv,2,13,13,0.252345722,11.17034126,0.40868309,0.12889681,0.292111708,0.162270437,0.273820473
FL_EWC,100 Clients(FedavgEWC).csv,2,14,14,0.231848698,11.83909439,0.408681216,0.125769813,0.292762594,0.16070876,0.274053679
FL_EWC,100 Clients(FedavgEWC).csv,2,15,15,0.036486433,11.19287103,0.408689701,0.11951904,0.294333279,0.155433552,0.273008641
FL_EWC,100 Clients(FedavgEWC).csv,2,16,16,0.151107464,11.498522,0.408664542,0.133082594,0.292828649,0.167797219,0.274951234
FL_EWC,100 Clients(FedavgEWC).csv,2,17,17,0.255875794,11.51544297,0.408698284,0.122973261,0.293363542,0.158840981,0.273403044
FL_EWC,100 Clients(FedavgEWC).csv,2,18,18,0.027355338,11.14395543,0.408710814,0.118209782,0.294707411,0.153924161,0.27291753
FL_EWC,100 Clients(FedavgEWC).csv,2,19,19,0.277715761,12.52175222,0.408715353,0.122045529,0.293898798,0.158012113,0.274302733
FL_EWC,100 Clients(FedavgEWC).csv,3,0,0,1.128399818,23.28648422,0.194976693,0.089936695,0.17388594,0.075669802,0.073465051
FL_EWC,100 Clients(FedavgEWC).csv,3,1,1,0.118375618,23.33928287,0.201566275,0.112283636,0.200584765,0.098513017,0.082296856
FL_EWC,100 Clients(FedavgEWC).csv,3,2,2,0.236280433,23.74650662,0.200465143,0.119294451,0.18989146,0.094507922,0.077958481
FL_EWC,100 Clients(FedavgEWC).csv,3,3,3,0.096245675,22.95828196,0.201237347,0.105877754,0.200578404,0.091633047,0.077784083
FL_EWC,100 Clients(FedavgEWC).csv,3,4,4,0.218888586,23.60925576,0.200516299,0.073821773,0.191311453,0.093606894,0.077320515
FL_EWC,100 Clients(FedavgEWC).csv,3,5,5,0.239860544,23.14048247,0.200526176,0.078370994,0.190276998,0.095136948,0.079238355
FL_EWC,100 Clients(FedavgEWC).csv,3,6,6,0.091340843,22.56214241,0.200960193,0.108749719,0.201528042,0.093972351,0.076981607
FL_EWC,100 Clients(FedavgEWC).csv,3,7,7,0.089211844,22.65407829,0.200948388,0.062628338,0.203326361,0.090678317,0.076108517
FL_EWC,100 Clients(FedavgEWC).csv,3,8,8,0.226980718,22.97759844,0.200603875,0.072118669,0.19296614,0.093496621,0.07794817
FL_EWC,100 Clients(FedavgEWC).csv,3,9,9,0.0888603,23.01069966,0.201011427,0.100875407,0.204548231,0.09313191,0.076488803
FL_EWC,100 Clients(FedavgEWC).csv,3,10,10,0.234565223,23.31411826,0.200636204,0.107916343,0.193582214,0.094368575,0.078244056
FL_EWC,100 Clients(FedavgEWC).csv,3,11,11,0.088042443,23.07157545,0.201150389,0.102387191,0.205817504,0.096541902,0.077164669
FL_EWC,100 Clients(FedavgEWC).csv,3,12,12,0.241538651,23.46176754,0.200744072,0.102869861,0.19529883,0.095360599,0.077598627
FL_EWC,100 Clients(FedavgEWC).csv,3,13,13,0.088004534,23.12183353,0.201259183,0.084749544,0.207598571,0.097795401,0.07649581
FL_EWC,100 Clients(FedavgEWC).csv,3,14,14,0.087793678,23.37144325,0.201483097,0.080840261,0.209339605,0.097824842,0.07670094
FL_EWC,100 Clients(FedavgEWC).csv,3,15,15,0.245040856,23.4939458,0.20114684,0.080261433,0.200899473,0.099439818,0.077988775
FL_EWC,100 Clients(FedavgEWC).csv,3,16,16,0.086739062,23.44750571,0.201640038,0.080953541,0.211650432,0.099576033,0.076520487
FL_EWC,100 Clients(FedavgEWC).csv,3,17,17,0.087406755,23.55176671,0.201690268,0.076812596,0.211839232,0.099116274,0.07708503
FL_EWC,100 Clients(FedavgEWC).csv,3,18,18,0.255754407,24.19021067,0.201177163,0.084152222,0.201827925,0.10038401,0.076960873
FL_EWC,100 Clients(FedavgEWC).csv,3,19,19,0.085503966,24.55534698,0.201645362,0.08883558,0.211526213,0.101622064,0.076530429
FL_EWC,100 Clients(FedavgEWC).csv,4,0,0,1.753439877,27.55166687,0.02670826,0.007900738,0.083620811,0.010861813,0.002604538
FL_EWC,100 Clients(FedavgEWC).csv,4,1,1,0.917842873,28.0642441,0.027158634,0.022641425,0.084241526,0.010661113,0.002671448
FL_EWC,100 Clients(FedavgEWC).csv,4,2,2,0.855082141,27.57542211,0.027621476,0.007101023,0.09341729,0.012459852,0.002885972
FL_EWC,100 Clients(FedavgEWC).csv,4,3,3,0.835585778,27.40317071,0.027642154,0.007080379,0.093695253,0.012426989,0.002883629
FL_EWC,100 Clients(FedavgEWC).csv,4,4,4,0.761480326,28.36871165,0.027271508,0.014997184,0.085933513,0.011032609,0.002691288
FL_EWC,100 Clients(FedavgEWC).csv,4,5,5,0.786718709,28.29886052,0.027724047,0.007282554,0.09504754,0.012775059,0.002915912
FL_EWC,100 Clients(FedavgEWC).csv,4,6,6,0.730496047,28.76483867,0.027390577,0.015017348,0.088117911,0.011521374,0.002731876
FL_EWC,100 Clients(FedavgEWC).csv,4,7,7,0.783999753,28.90372864,0.027769062,0.007395084,0.095762356,0.012959047,0.002934333
FL_EWC,100 Clients(FedavgEWC).csv,4,8,8,0.729462581,29.23809077,0.027438355,0.014678282,0.088829353,0.012389656,0.002796
FL_EWC,100 Clients(FedavgEWC).csv,4,9,9,0.73203906,29.49913251,0.027485833,0.014271555,0.089663178,0.012071542,0.002793721
FL_EWC,100 Clients(FedavgEWC).csv,4,10,10,0.761628586,28.85675155,0.027873873,0.008632375,0.096255471,0.013143394,0.003025702
FL_EWC,100 Clients(FedavgEWC).csv,4,11,11,0.720743935,29.3011079,0.027503376,0.013317241,0.08995884,0.012452061,0.002818145
FL_EWC,100 Clients(FedavgEWC).csv,4,12,12,0.760244041,28.45845941,0.027909482,0.009002635,0.097552716,0.013547064,0.003117726
FL_EWC,100 Clients(FedavgEWC).csv,4,13,13,0.716105491,28.76919834,0.027501137,0.014912474,0.089916193,0.012566142,0.002817782
FL_EWC,100 Clients(FedavgEWC).csv,4,14,14,0.763675395,27.37509428,0.027915977,0.009191422,0.098135722,0.013735591,0.00317671
FL_EWC,100 Clients(FedavgEWC).csv,4,15,15,0.705702863,28.45574176,0.027563023,0.020794064,0.091038649,0.013417421,0.00288006
FL_EWC,100 Clients(FedavgEWC).csv,4,16,16,0.714965492,29.05509011,0.027600573,0.013724156,0.091650725,0.012880813,0.002862254
FL_EWC,100 Clients(FedavgEWC).csv,4,17,17,0.741616094,28.05355476,0.028099247,0.009924395,0.097291481,0.013665264,0.003399413
FL_EWC,100 Clients(FedavgEWC).csv,4,18,18,0.716827504,27.92380599,0.027630956,0.015246835,0.091974643,0.01322934,0.002905262
FL_EWC,100 Clients(FedavgEWC).csv,4,19,19,0.710941485,28.19719017,0.027618564,0.01520469,0.091604051,0.012868359,0.002875924
FL_EWC,100 Clients(FedavgEWC).csv,5,0,0,1.392543737,45.43690548,0.02681587,0.00580017,0.058718327,0.009833949,0.006140447
FL_EWC,100 Clients(FedavgEWC).csv,5,1,1,2.078358067,52.42158127,0.026791584,0.006810063,0.058680615,0.011216975,0.007034348
FL_EWC,100 Clients(FedavgEWC).csv,5,2,2,2.410819495,45.49762085,0.026824163,0.005532857,0.058731204,0.00945428,0.005894848
FL_EWC,100 Clients(FedavgEWC).csv,5,3,3,2.714201266,48.45269655,0.026817647,0.005751062,0.058721086,0.009764666,0.006095637
FL_EWC,100 Clients(FedavgEWC).csv,5,4,4,2.480004921,48.64984949,0.026816018,0.00604312,0.058718557,0.010174561,0.006360688
FL_EWC,100 Clients(FedavgEWC).csv,5,5,5,2.695248751,48.96206875,0.026815722,0.006180586,0.058718097,0.010365176,0.00648391
FL_EWC,100 Clients(FedavgEWC).csv,5,6,6,2.641207256,48.31441895,0.026817277,0.006249605,0.058720511,0.010460475,0.006545506
FL_EWC,100 Clients(FedavgEWC).csv,5,7,7,2.973208344,49.23838631,0.026805948,0.007167364,0.05870292,0.011690121,0.007339929
FL_EWC,100 Clients(FedavgEWC).csv,5,8,8,3.328332183,48.2738717,0.026810391,0.006940552,0.058709819,0.011392291,0.007147571
FL_EWC,100 Clients(FedavgEWC).csv,5,9,9,3.092782639,50.69270063,0.02677337,0.008943413,0.058652331,0.013897653,0.008764846
FL_EWC,100 Clients(FedavgEWC).csv,5,10,10,3.488238275,49.18570248,0.0267884,0.00892958,0.058675671,0.013883686,0.008755821
FL_EWC,100 Clients(FedavgEWC).csv,5,11,11,3.16303055,50.43642186,0.026776183,0.009200492,0.0586567,0.014201184,0.008960671
FL_EWC,100 Clients(FedavgEWC).csv,5,12,12,2.790210357,50.32278004,0.026772111,0.009337308,0.058650376,0.014360105,0.009063199
FL_EWC,100 Clients(FedavgEWC).csv,5,13,13,3.12584423,49.95112417,0.026767817,0.009561955,0.058643708,0.014618958,0.009230185
FL_EWC,100 Clients(FedavgEWC).csv,5,14,14,3.267426516,50.83332343,0.026742642,0.011549901,0.058604616,0.016784838,0.010627001
FL_EWC,100 Clients(FedavgEWC).csv,5,15,15,2.902731216,50.97093818,0.026721318,0.014351588,0.058571503,0.019498504,0.012376396
FL_EWC,100 Clients(FedavgEWC).csv,5,16,16,2.980883459,50.02896254,0.026744271,0.014439266,0.058607146,0.019585571,0.012432502
FL_EWC,100 Clients(FedavgEWC).csv,5,17,17,3.213352742,50.5904833,0.026723539,0.015534283,0.058574952,0.020544209,0.013050375
FL_EWC,100 Clients(FedavgEWC).csv,5,18,18,2.931530372,50.9510883,0.026684593,0.016230066,0.058514475,0.021118194,0.013420316
FL_EWC,100 Clients(FedavgEWC).csv,5,19,19,2.866429744,50.81039254,0.026702215,0.016047923,0.058541839,0.020972723,0.013326556
FL_FedCBDR,FL_FedCBDR (1).csv,0,0,0,1.682999952,0.473235505,0.769877786,0.128312964,0.166666667,0.144996412,0.6697771
FL_FedCBDR,FL_FedCBDR (1).csv,0,1,1,2.154525061,0.107723424,0.982584436,0.495500302,0.465409995,0.47876617,0.977374065
FL_FedCBDR,FL_FedCBDR (1).csv,0,2,2,0.730696563,0.069837869,0.988000713,0.494205777,0.494574083,0.494377944,0.982958045
FL_FedCBDR,FL_FedCBDR (1).csv,0,3,3,0.590160961,0.063882059,0.988566993,0.494927901,0.495299887,0.495101834,0.983522028
FL_FedCBDR,FL_FedCBDR (1).csv,0,4,4,0.555428845,0.061903103,0.988657305,0.493388464,0.496207596,0.494788787,0.983614072
FL_FedCBDR,FL_FedCBDR (1).csv,0,5,5,0.54045861,0.060744011,0.988935564,0.494618318,0.496276909,0.495439917,0.983890056
FL_FedCBDR,FL_FedCBDR (1).csv,0,6,6,0.536909072,0.059434801,0.989030757,0.661709005,0.496452976,0.495887126,0.983988286
FL_FedCBDR,FL_FedCBDR (1).csv,0,7,7,0.507949139,0.059674614,0.989028316,0.518516786,0.496921402,0.495954171,0.983994021
FL_FedCBDR,FL_FedCBDR (1).csv,0,8,8,0.508877824,0.058270012,0.989165005,0.626140016,0.498956345,0.500249917,0.984204776
FL_FedCBDR,FL_FedCBDR (1).csv,0,9,9,0.491216956,0.058883613,0.98940665,0.651881507,0.505596732,0.512898319,0.984668782
FL_FedCBDR,FL_FedCBDR (1).csv,0,10,10,0.497855989,0.057423137,0.989360274,0.651775685,0.506711156,0.514014682,0.984648574
FL_FedCBDR,FL_FedCBDR (1).csv,0,11,11,0.482297685,0.057339024,0.989409091,0.653026606,0.50800973,0.516374946,0.984737352
FL_FedCBDR,FL_FedCBDR (1).csv,0,12,12,0.472272787,0.057540254,0.989562866,0.655531574,0.509787508,0.52041609,0.984953021
FL_FedCBDR,FL_FedCBDR (1).csv,0,13,13,0.483187839,0.05630382,0.989560425,0.653692303,0.508981912,0.518779535,0.984921859
FL_FedCBDR,FL_FedCBDR (1).csv,0,14,14,0.468363117,0.055536067,0.989658059,0.655335739,0.511686121,0.52329072,0.985095907
FL_FedCBDR,FL_FedCBDR (1).csv,0,15,15,0.459181417,0.055976988,0.989597038,0.653039349,0.50994995,0.520203116,0.984983383
FL_FedCBDR,FL_FedCBDR (1).csv,0,16,16,0.467278917,0.055774624,0.989614124,0.654803723,0.51152856,0.522762762,0.98504647
FL_FedCBDR,FL_FedCBDR (1).csv,0,17,17,0.452142559,0.055537378,0.989626328,0.654887236,0.511919139,0.523277453,0.985067456
FL_FedCBDR,FL_FedCBDR (1).csv,0,18,18,0.456473143,0.054881394,0.98968735,0.655563463,0.511982388,0.523830455,0.985133682
FL_FedCBDR,FL_FedCBDR (1).csv,0,19,19,0.436132882,0.054976713,0.989553102,0.653934072,0.513554411,0.524640418,0.985027412
FL_FedCBDR,FL_FedCBDR (1).csv,1,0,0,4.266433928,1.34291139,0.73245446,0.292263548,0.098794358,0.104697744,0.75120689
FL_FedCBDR,FL_FedCBDR (1).csv,1,1,1,0.139401239,0.079301818,0.981381687,0.731551302,0.557963487,0.545497278,0.975564449
FL_FedCBDR,FL_FedCBDR (1).csv,1,2,2,0.051552828,0.061459638,0.983201771,0.804163949,0.609226429,0.610111244,0.978050779
FL_FedCBDR,FL_FedCBDR (1).csv,1,3,3,0.044071858,0.052845908,0.982785799,0.781682609,0.594136113,0.588754141,0.977803489
FL_FedCBDR,FL_FedCBDR (1).csv,1,4,4,0.046086231,0.039789875,0.991880705,0.814435062,0.650283084,0.670218638,0.99119213
FL_FedCBDR,FL_FedCBDR (1).csv,1,5,5,0.044840844,0.035445239,0.995381047,0.793321933,0.674838979,0.690709983,0.995022876
FL_FedCBDR,FL_FedCBDR (1).csv,1,6,6,0.041098157,0.031968227,0.996202465,0.801554504,0.683750616,0.698442721,0.995864516
FL_FedCBDR,FL_FedCBDR (1).csv,1,7,7,0.040759123,0.030873318,0.996293344,0.765994294,0.684109141,0.698487799,0.995971742
FL_FedCBDR,FL_FedCBDR (1).csv,1,8,8,0.036684508,0.02925686,0.996738216,0.775286433,0.717022451,0.73669457,0.996538211
FL_FedCBDR,FL_FedCBDR (1).csv,1,9,9,0.036561551,0.029044414,0.99690143,0.76121749,0.73264389,0.745524074,0.996833137
FL_FedCBDR,FL_FedCBDR (1).csv,1,10,10,0.034239529,0.027649837,0.996888233,0.762001608,0.733481862,0.746259197,0.996876525
FL_FedCBDR,FL_FedCBDR (1).csv,1,11,11,0.032519174,0.025482781,0.997081351,0.768533024,0.738159139,0.751875202,0.997034422
FL_FedCBDR,FL_FedCBDR (1).csv,1,12,12,0.031446078,0.025574152,0.997058798,0.766655005,0.742721635,0.752910748,0.997065051
FL_FedCBDR,FL_FedCBDR (1).csv,1,13,13,0.028450322,0.028277554,0.996060132,0.762825642,0.746138976,0.75051462,0.996598865
FL_FedCBDR,FL_FedCBDR (1).csv,1,14,14,0.027649533,0.026836255,0.996254754,0.763938009,0.746985547,0.749279325,0.99670212
FL_FedCBDR,FL_FedCBDR (1).csv,1,15,15,0.026884895,0.027806114,0.995863841,0.763996202,0.747425014,0.748150903,0.996501026
FL_FedCBDR,FL_FedCBDR (1).csv,1,16,16,0.027507568,0.027482959,0.995624615,0.758663662,0.754118356,0.748889431,0.996429769
FL_FedCBDR,FL_FedCBDR (1).csv,1,17,17,0.027039428,0.027655927,0.995428324,0.757377679,0.755933733,0.746181873,0.996315598
FL_FedCBDR,FL_FedCBDR (1).csv,1,18,18,0.025608578,0.026839317,0.99570213,0.757114991,0.74997862,0.743492369,0.996419406
FL_FedCBDR,FL_FedCBDR (1).csv,1,19,19,0.026222299,0.030234022,0.994501158,0.752774214,0.756253289,0.740106545,0.99580932
FL_FedCBDR,FL_FedCBDR (1).csv,2,0,0,4.219461706,0.394350033,0.847583934,0.556116569,0.579561081,0.514948032,0.831914833
FL_FedCBDR,FL_FedCBDR (1).csv,2,1,1,0.500913865,0.486869146,0.858635836,0.679055338,0.610750258,0.556721744,0.82618793
FL_FedCBDR,FL_FedCBDR (1).csv,2,2,2,0.404795881,0.624048642,0.862574516,0.702051415,0.644598961,0.591800834,0.830487898
FL_FedCBDR,FL_FedCBDR (1).csv,2,3,3,0.374438361,0.775390771,0.865169421,0.702333095,0.644753695,0.599657495,0.834318567
FL_FedCBDR,FL_FedCBDR (1).csv,2,4,4,0.343048398,0.670844472,0.867018344,0.689371218,0.650036338,0.6043127,0.836814891
FL_FedCBDR,FL_FedCBDR (1).csv,2,5,5,0.32506998,0.712685977,0.866613534,0.681472363,0.652163958,0.605141695,0.836165285
FL_FedCBDR,FL_FedCBDR (1).csv,2,6,6,0.310943047,0.792354422,0.870857769,0.67934161,0.666023504,0.620377941,0.841078541
FL_FedCBDR,FL_FedCBDR (1).csv,2,7,7,0.319162254,0.718813281,0.869166902,0.682038484,0.662838926,0.615399109,0.839199291
FL_FedCBDR,FL_FedCBDR (1).csv,2,8,8,0.307611767,0.95226913,0.870873851,0.737580924,0.668444713,0.62026014,0.840921873
FL_FedCBDR,FL_FedCBDR (1).csv,2,9,9,0.329542727,0.784969047,0.871933874,0.679927191,0.668290906,0.623972478,0.842253762
FL_FedCBDR,FL_FedCBDR (1).csv,2,10,10,0.315630242,0.875928722,0.873240354,0.680013957,0.673606087,0.626527035,0.843381878
FL_FedCBDR,FL_FedCBDR (1).csv,2,11,11,0.305087005,0.874804159,0.873303497,0.732215283,0.673438863,0.624907376,0.843336771
FL_FedCBDR,FL_FedCBDR (1).csv,2,12,12,0.305863438,1.002282531,0.872115115,0.734403005,0.6715559,0.625243611,0.842134105
FL_FedCBDR,FL_FedCBDR (1).csv,2,13,13,0.345299685,0.954739758,0.875567392,0.732028282,0.676433177,0.632115479,0.84528141
FL_FedCBDR,FL_FedCBDR (1).csv,2,14,14,0.324343645,0.916297401,0.874691867,0.72854691,0.678994718,0.633366798,0.844456334
FL_FedCBDR,FL_FedCBDR (1).csv,2,15,15,0.316829547,0.858078933,0.876521353,0.717152472,0.675057551,0.631383906,0.846060305
FL_FedCBDR,FL_FedCBDR (1).csv,2,16,16,0.345987095,0.999872239,0.875490732,0.705447691,0.681986814,0.638556504,0.844959083
FL_FedCBDR,FL_FedCBDR (1).csv,2,17,17,0.350120329,1.018011279,0.874119727,0.679044837,0.677999592,0.631682799,0.843462741
FL_FedCBDR,FL_FedCBDR (1).csv,2,18,18,0.402242352,0.919412898,0.875333366,0.686661845,0.676573527,0.632282699,0.844818235
FL_FedCBDR,FL_FedCBDR (1).csv,2,19,19,0.383898559,1.011152067,0.876407004,0.717471387,0.682198581,0.638725462,0.845969633
FL_FedCBDR,FL_FedCBDR (1).csv,3,0,0,5.227010053,0.598179521,0.870825211,0.615242879,0.614692148,0.568318092,0.836763688
FL_FedCBDR,FL_FedCBDR (1).csv,3,1,1,0.589881899,2.831912186,0.680773327,0.491223673,0.514659595,0.416588008,0.583559303
FL_FedCBDR,FL_FedCBDR (1).csv,3,2,2,0.577728268,2.109848475,0.680825564,0.520134717,0.520603989,0.417388507,0.584081915
FL_FedCBDR,FL_FedCBDR (1).csv,3,3,3,0.525443211,1.768288163,0.701703385,0.60883001,0.561020965,0.452119844,0.611635986
FL_FedCBDR,FL_FedCBDR (1).csv,3,4,4,0.484079129,1.591364068,0.701775143,0.601920866,0.568700787,0.46428623,0.625742871
FL_FedCBDR,FL_FedCBDR (1).csv,3,5,5,0.459158735,1.434312818,0.701597987,0.602170567,0.574002541,0.472352159,0.634153633
FL_FedCBDR,FL_FedCBDR (1).csv,3,6,6,0.443420934,1.390125117,0.693371485,0.592094628,0.577085101,0.476952601,0.636528712
FL_FedCBDR,FL_FedCBDR (1).csv,3,7,7,0.415355355,1.322645836,0.686851964,0.587270924,0.579267921,0.484823418,0.640457347
FL_FedCBDR,FL_FedCBDR (1).csv,3,8,8,0.413180296,1.274771514,0.663865396,0.589977144,0.586032997,0.489503429,0.6268333
FL_FedCBDR,FL_FedCBDR (1).csv,3,9,9,0.414991192,1.293548913,0.660383611,0.586054846,0.587371364,0.488723058,0.620816609
FL_FedCBDR,FL_FedCBDR (1).csv,3,10,10,0.400719699,1.258607834,0.659613414,0.582569476,0.584117231,0.48246181,0.6201186
FL_FedCBDR,FL_FedCBDR (1).csv,3,11,11,0.393949647,1.28692071,0.655172624,0.58441301,0.58335628,0.47992468,0.613241062
FL_FedCBDR,FL_FedCBDR (1).csv,3,12,12,0.391296585,1.273037165,0.668716592,0.606079188,0.606409736,0.504388447,0.626896505
FL_FedCBDR,FL_FedCBDR (1).csv,3,13,13,0.390338302,1.283853479,0.654521019,0.595543477,0.591149506,0.481894375,0.609382696
FL_FedCBDR,FL_FedCBDR (1).csv,3,14,14,0.392955938,1.252643641,0.666556227,0.610115581,0.610644535,0.507523034,0.623077444
FL_FedCBDR,FL_FedCBDR (1).csv,3,15,15,0.405430193,1.246958782,0.664779186,0.597418995,0.597999755,0.492278667,0.623036874
FL_FedCBDR,FL_FedCBDR (1).csv,3,16,16,0.404845008,1.247482177,0.67047689,0.612530087,0.61668833,0.51232156,0.629309425
FL_FedCBDR,FL_FedCBDR (1).csv,3,17,17,0.403314391,1.263596466,0.660558067,0.593336402,0.596490168,0.490511648,0.617392811
FL_FedCBDR,FL_FedCBDR (1).csv,3,18,18,0.409847879,1.214980228,0.662466046,0.601121468,0.600903361,0.495065235,0.618477341
FL_FedCBDR,FL_FedCBDR (1).csv,3,19,19,0.434320466,1.255297452,0.663487396,0.600904292,0.603910109,0.494475586,0.620255098
FL_FedCBDR,FL_FedCBDR (1).csv,4,0,0,12.80382292,1.307523901,0.58965472,0.396230316,0.438077541,0.341808813,0.510777763
FL_FedCBDR,FL_FedCBDR (1).csv,4,1,1,2.509124938,3.386800781,0.550904373,0.431965161,0.426639092,0.351096884,0.457949233
FL_FedCBDR,FL_FedCBDR (1).csv,4,2,2,2.1601494,2.779527416,0.559021565,0.446247136,0.439503184,0.366863631,0.476222629
FL_FedCBDR,FL_FedCBDR (1).csv,4,3,3,2.011169271,2.388883946,0.583614416,0.451816331,0.447623094,0.383245068,0.517516596
FL_FedCBDR,FL_FedCBDR (1).csv,4,4,4,1.916161191,2.30034548,0.583259447,0.451709894,0.44676717,0.382313684,0.516226417
FL_FedCBDR,FL_FedCBDR (1).csv,4,5,5,1.825425079,2.093027083,0.587608438,0.446795672,0.450112538,0.379832615,0.514818058
FL_FedCBDR,FL_FedCBDR (1).csv,4,6,6,1.767901884,1.960999835,0.591670916,0.448224241,0.450608785,0.374705058,0.509602865
FL_FedCBDR,FL_FedCBDR (1).csv,4,7,7,1.675561667,1.90737897,0.590584881,0.440238772,0.452045399,0.3748184,0.50977254
FL_FedCBDR,FL_FedCBDR (1).csv,4,8,8,1.637889605,1.827190343,0.593080343,0.452434001,0.454850255,0.378351011,0.513106433
FL_FedCBDR,FL_FedCBDR (1).csv,4,9,9,1.592567649,1.664167378,0.594675802,0.459450131,0.458320666,0.380060083,0.515490822
FL_FedCBDR,FL_FedCBDR (1).csv,4,10,10,1.550552016,1.609664687,0.595900689,0.461148614,0.459716331,0.381803493,0.517654282
FL_FedCBDR,FL_FedCBDR (1).csv,4,11,11,1.504630112,1.592624011,0.595354835,0.459942328,0.461388232,0.382408839,0.517336439
FL_FedCBDR,FL_FedCBDR (1).csv,4,12,12,1.484891235,1.559740215,0.595097062,0.46433531,0.461339074,0.382224452,0.517615579
FL_FedCBDR,FL_FedCBDR (1).csv,4,13,13,1.450509446,1.510912797,0.598014082,0.501430052,0.46240411,0.38491686,0.524539209
FL_FedCBDR,FL_FedCBDR (1).csv,4,14,14,1.442057877,1.417561946,0.599139085,0.484347741,0.464479348,0.386042498,0.526555631
FL_FedCBDR,FL_FedCBDR (1).csv,4,15,15,1.422707563,1.456104149,0.596494992,0.482107817,0.464578764,0.385544133,0.522040399
FL_FedCBDR,FL_FedCBDR (1).csv,4,16,16,1.405404518,1.384473242,0.596884525,0.483804723,0.465381974,0.386555,0.523374606
FL_FedCBDR,FL_FedCBDR (1).csv,4,17,17,1.394203865,1.359923433,0.596951787,0.483570081,0.466577647,0.388375096,0.522871972
FL_FedCBDR,FL_FedCBDR (1).csv,4,18,18,1.357890706,1.380853419,0.595589465,0.479045564,0.46544983,0.386153753,0.520979006
FL_FedCBDR,FL_FedCBDR (1).csv,4,19,19,1.367342672,1.31603229,0.59771555,0.481395043,0.466476026,0.388758323,0.526279006
FL_FedCBDR,FL_FedCBDR (1).csv,5,0,0,6.950335695,0.815010977,0.631246165,0.539150729,0.4579871,0.418083945,0.575218124
FL_FedCBDR,FL_FedCBDR (1).csv,5,1,1,4.009612249,1.386644706,0.575311546,0.500281216,0.409427298,0.353005192,0.509021748
FL_FedCBDR,FL_FedCBDR (1).csv,5,2,2,3.698089784,1.52975742,0.56820066,0.510716422,0.422511145,0.365989202,0.492275405
FL_FedCBDR,FL_FedCBDR (1).csv,5,3,3,4.08500255,1.24025834,0.599233172,0.519802241,0.442464568,0.383275451,0.53668973
FL_FedCBDR,FL_FedCBDR (1).csv,5,4,4,4.149150246,1.126604518,0.603172377,0.509863369,0.443196464,0.382925806,0.544563975
FL_FedCBDR,FL_FedCBDR (1).csv,5,5,5,4.206502651,1.076287639,0.604812935,0.506091007,0.447354843,0.38597403,0.54731146
FL_FedCBDR,FL_FedCBDR (1).csv,5,6,6,4.255597791,1.058466353,0.607398645,0.497288657,0.449147713,0.383641894,0.550018929
FL_FedCBDR,FL_FedCBDR (1).csv,5,7,7,4.321594703,1.06355406,0.605851306,0.494298471,0.448903005,0.382510756,0.548004211
FL_FedCBDR,FL_FedCBDR (1).csv,5,8,8,4.326551474,1.067126859,0.60647541,0.488295075,0.449632563,0.382375381,0.549357908
FL_FedCBDR,FL_FedCBDR (1).csv,5,9,9,4.368773278,1.075736072,0.604877204,0.48259898,0.449003054,0.378296067,0.548698724
FL_FedCBDR,FL_FedCBDR (1).csv,5,10,10,4.368276383,1.062028254,0.606294894,0.480851264,0.449664001,0.37920035,0.549603853
FL_FedCBDR,FL_FedCBDR (1).csv,5,11,11,4.403254316,1.059143722,0.608602352,0.478584274,0.450970171,0.381629791,0.55364849
FL_FedCBDR,FL_FedCBDR (1).csv,5,12,12,4.387784913,1.051666009,0.612391473,0.479407804,0.45016567,0.381164334,0.55323591
FL_FedCBDR,FL_FedCBDR (1).csv,5,13,13,4.382569758,1.083886176,0.609874919,0.475102539,0.448712499,0.376566125,0.545629277
FL_FedCBDR,FL_FedCBDR (1).csv,5,14,14,4.381488613,1.094458832,0.609741273,0.470353469,0.447217257,0.371209184,0.539741409
FL_FedCBDR,FL_FedCBDR (1).csv,5,15,15,4.39524133,1.060065403,0.61101347,0.469457189,0.448755349,0.373241325,0.543166574
FL_FedCBDR,FL_FedCBDR (1).csv,5,16,16,4.367183471,1.098331571,0.612939313,0.472327642,0.448260237,0.372758073,0.545050018
FL_FedCBDR,FL_FedCBDR (1).csv,5,17,17,4.422224018,1.163669536,0.609923343,0.467361651,0.447838463,0.368033716,0.536942585
FL_FedCBDR,FL_FedCBDR (1).csv,5,18,18,4.421046453,1.131051627,0.613440802,0.465325295,0.448552518,0.371783781,0.544740595
FL_FedCBDR,FL_FedCBDR (1).csv,5,19,19,4.463291633,1.171977908,0.611323782,0.460663997,0.449039602,0.369340988,0.540281172
FL_LWF,100 Clients(FedavgLWF).csv,0,0,0,1.88282233,3.555737254,0.0,0.0,0.0,0.0,0.0
FL_LWF,100 Clients(FedavgLWF).csv,0,1,1,1.824767221,3.504608919,2.68495e-05,0.071428571,2.49107e-06,4.98197e-06,5.36971e-05
FL_LWF,100 Clients(FedavgLWF).csv,0,2,2,1.76872655,3.422268932,0.003590511,0.076197876,0.000358749,0.000714136,0.007147371
FL_LWF,100 Clients(FedavgLWF).csv,0,3,3,1.715237423,3.336027882,0.051809779,0.076397587,0.005176624,0.00969624,0.097043956
